timestamp,src_ip,dst_ip,direction,protocol,src_port,dst_port,length
"('2025-03-22T04:07:26.323006',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,70
"('2025-03-22T04:07:26.324966',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1288
"('2025-03-22T04:07:26.326015',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.328015',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.329399',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.332360',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.334360',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.336359',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.337363',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.340105',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.342322',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.343909',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.345680',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,187
"('2025-03-22T04:07:26.347922',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,66
"('2025-03-22T04:07:26.350548',)",192.168.0.64,172.217.26.227,-512,TCP,55084,443,54
"('2025-03-22T04:07:26.352554',)",192.168.0.64,172.217.175.68,-512,UDP,63286,443,78
"('2025-03-22T04:07:26.354555',)",192.168.0.64,172.217.175.68,-512,UDP,63286,443,74
"('2025-03-22T04:07:26.356556',)",192.168.0.64,172.217.175.68,-512,UDP,63286,443,74
"('2025-03-22T04:07:26.359081',)",192.168.0.64,172.217.175.68,-512,UDP,63286,443,74
"('2025-03-22T04:07:26.361085',)",192.168.0.64,172.217.175.68,-512,UDP,63286,443,74
"('2025-03-22T04:07:26.363085',)",192.168.0.64,172.217.175.68,-512,UDP,63286,443,74
"('2025-03-22T04:07:26.364106',)",192.168.0.64,172.217.26.227,-512,TCP,55084,443,1466
"('2025-03-22T04:07:26.366086',)",192.168.0.64,172.217.26.227,-512,TCP,55084,443,367
"('2025-03-22T04:07:26.367105',)",192.168.0.64,172.217.175.68,-512,UDP,63286,443,333
"('2025-03-22T04:07:26.369091',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1288
"('2025-03-22T04:07:26.371087',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.373086',)",192.168.0.64,172.217.175.68,-512,UDP,63286,443,78
"('2025-03-22T04:07:26.375086',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.377085',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.379086',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.380109',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.382195',)",192.168.0.64,172.217.175.68,-512,UDP,63286,443,74
"('2025-03-22T04:07:26.384085',)",192.168.0.64,172.217.175.68,-512,UDP,63286,443,74
"('2025-03-22T04:07:26.385179',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.387172',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.388679',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.390813',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.392684',)",192.168.0.64,172.217.175.68,-512,UDP,63286,443,74
"('2025-03-22T04:07:26.393794',)",192.168.0.64,172.217.175.68,-512,UDP,63286,443,74
"('2025-03-22T04:07:26.395755',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.396799',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.398685',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,239
"('2025-03-22T04:07:26.400788',)",192.168.0.64,172.217.175.68,-512,UDP,63286,443,74
"('2025-03-22T04:07:26.402685',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1287
"('2025-03-22T04:07:26.404688',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.405773',)",192.168.0.64,172.217.175.68,-512,UDP,63286,443,74
"('2025-03-22T04:07:26.407690',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.409684',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.410795',)",192.168.0.64,172.217.175.68,-512,UDP,63286,443,74
"('2025-03-22T04:07:26.412741',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.413776',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.415684',)",172.217.26.227,192.168.0.64,-512,TCP,443,55086,66
"('2025-03-22T04:07:26.418684',)",192.168.0.64,172.217.26.227,-512,TCP,55086,443,54
"('2025-03-22T04:07:26.422690',)",192.168.0.64,172.217.175.68,-512,UDP,63286,443,74
"('2025-03-22T04:07:26.426692',)",192.168.0.64,172.217.26.227,-512,TCP,55086,443,1466
"('2025-03-22T04:07:26.431102',)",192.168.0.64,172.217.26.227,-512,TCP,55086,443,399
"('2025-03-22T04:07:26.434107',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.436106',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.438108',)",172.217.26.227,192.168.0.64,-512,TCP,443,55085,66
"('2025-03-22T04:07:26.439106',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.442615',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.444615',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.446614',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.447614',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.450124',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1277
"('2025-03-22T04:07:26.452127',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,66
"('2025-03-22T04:07:26.453218',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,54
"('2025-03-22T04:07:26.455128',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.456215',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.457170',)",192.168.0.64,172.217.26.227,-512,TCP,55085,443,54
"('2025-03-22T04:07:26.459726',)",192.168.0.64,172.217.175.68,-512,UDP,63286,443,74
"('2025-03-22T04:07:26.461691',)",192.168.0.64,172.217.26.227,-512,TCP,55085,443,1466
"('2025-03-22T04:07:26.463680',)",192.168.0.64,172.217.26.227,-512,TCP,55085,443,431
"('2025-03-22T04:07:26.464685',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.466772',)",192.168.0.64,172.217.175.68,-512,UDP,63286,443,78
"('2025-03-22T04:07:26.468684',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.470690',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.472683',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.475693',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.477185',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.479703',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.481701',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.484743',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.486782',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.488700',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.491703',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,536
"('2025-03-22T04:07:26.494702',)",192.168.0.64,172.217.175.68,-512,UDP,63286,443,74
"('2025-03-22T04:07:26.497700',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,309
"('2025-03-22T04:07:26.500705',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,129
"('2025-03-22T04:07:26.503705',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,77
"('2025-03-22T04:07:26.505703',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,300
"('2025-03-22T04:07:26.507710',)",192.168.0.64,172.217.175.68,-512,UDP,63286,443,78
"('2025-03-22T04:07:26.509706',)",192.168.0.64,172.217.175.68,-512,UDP,63286,443,281
"('2025-03-22T04:07:26.511706',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,1466
"('2025-03-22T04:07:26.514803',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,1466
"('2025-03-22T04:07:26.516801',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,1466
"('2025-03-22T04:07:26.518802',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,1204
"('2025-03-22T04:07:26.520800',)",192.168.0.64,172.217.26.227,-512,TCP,55084,443,54
"('2025-03-22T04:07:26.522800',)",192.168.0.64,172.217.26.227,-512,TCP,55084,443,128
"('2025-03-22T04:07:26.524801',)",192.168.0.64,172.217.26.227,-512,TCP,55084,443,146
"('2025-03-22T04:07:26.526800',)",192.168.0.64,172.217.26.227,-512,TCP,55085,443,54
"('2025-03-22T04:07:26.528305',)",192.168.0.64,172.217.26.227,-512,TCP,55086,443,54
"('2025-03-22T04:07:26.530314',)",192.168.0.64,172.217.26.227,-512,TCP,55084,443,644
"('2025-03-22T04:07:26.532310',)",192.168.0.64,172.217.26.227,-512,TCP,55084,443,190
"('2025-03-22T04:07:26.534311',)",192.168.0.64,172.217.26.227,-512,TCP,55084,443,269
"('2025-03-22T04:07:26.536309',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,67
"('2025-03-22T04:07:26.537310',)",172.217.26.227,192.168.0.64,-512,TCP,443,55086,66
"('2025-03-22T04:07:26.538841',)",172.217.26.227,192.168.0.64,-512,TCP,443,55086,54
"('2025-03-22T04:07:26.540866',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,246
"('2025-03-22T04:07:26.541845',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,64
"('2025-03-22T04:07:26.543847',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1285
"('2025-03-22T04:07:26.545845',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.547845',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.549845',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.550846',)",172.217.26.227,192.168.0.64,-512,TCP,443,55085,66
"('2025-03-22T04:07:26.552845',)",172.217.26.227,192.168.0.64,-512,TCP,443,55085,54
"('2025-03-22T04:07:26.553845',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.555844',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.557848',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.559846',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.561847',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.563846',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.565846',)",192.168.0.64,172.217.175.68,-512,UDP,63286,443,78
"('2025-03-22T04:07:26.567852',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.569851',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.572850',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.575853',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,508
"('2025-03-22T04:07:26.579850',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,71
"('2025-03-22T04:07:26.582852',)",192.168.0.64,172.217.175.68,-512,UDP,63286,443,74
"('2025-03-22T04:07:26.584852',)",172.217.26.227,192.168.0.64,-512,TCP,443,55086,1466
"('2025-03-22T04:07:26.586851',)",172.217.26.227,192.168.0.64,-512,TCP,443,55086,1466
"('2025-03-22T04:07:26.589852',)",192.168.0.64,172.217.26.227,-512,TCP,55086,443,54
"('2025-03-22T04:07:26.591851',)",172.217.26.227,192.168.0.64,-512,TCP,443,55086,1466
"('2025-03-22T04:07:26.593850',)",172.217.26.227,192.168.0.64,-512,TCP,443,55086,1205
"('2025-03-22T04:07:26.595850',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1285
"('2025-03-22T04:07:26.596850',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.598850',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.600850',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.602855',)",172.217.26.227,192.168.0.64,-512,TCP,443,55085,1466
"('2025-03-22T04:07:26.605851',)",172.217.26.227,192.168.0.64,-512,TCP,443,55085,1466
"('2025-03-22T04:07:26.608851',)",172.217.26.227,192.168.0.64,-512,TCP,443,55085,1466
"('2025-03-22T04:07:26.610851',)",172.217.26.227,192.168.0.64,-512,TCP,443,55085,1205
"('2025-03-22T04:07:26.612851',)",192.168.0.64,172.217.26.227,-512,TCP,55085,443,54
"('2025-03-22T04:07:26.614851',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.616855',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.619850',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.622852',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.624851',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.626851',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.629909',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.631909',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.632930',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.635910',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,538
"('2025-03-22T04:07:26.638909',)",192.168.0.64,172.217.175.68,-512,UDP,63286,443,74
"('2025-03-22T04:07:26.641420',)",172.217.26.227,192.168.0.64,-512,TCP,443,55086,54
"('2025-03-22T04:07:26.643422',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,1014
"('2025-03-22T04:07:26.645421',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,85
"('2025-03-22T04:07:26.647421',)",192.168.0.64,172.217.26.227,-512,TCP,55084,443,54
"('2025-03-22T04:07:26.648926',)",192.168.0.64,172.217.175.68,-512,UDP,63286,443,75
"('2025-03-22T04:07:26.651933',)",192.168.0.64,172.217.26.227,-512,TCP,55084,443,85
"('2025-03-22T04:07:26.654934',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,54
"('2025-03-22T04:07:26.655933',)",172.217.26.227,192.168.0.64,-512,TCP,443,55085,54
"('2025-03-22T04:07:26.657933',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,620
"('2025-03-22T04:07:26.658934',)",192.168.0.64,172.217.26.227,-512,TCP,55084,443,54
"('2025-03-22T04:07:26.660935',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,1466
"('2025-03-22T04:07:26.662933',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,968
"('2025-03-22T04:07:26.664937',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,93
"('2025-03-22T04:07:26.666936',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,387
"('2025-03-22T04:07:26.668935',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,236
"('2025-03-22T04:07:26.670932',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,185
"('2025-03-22T04:07:26.672934',)",192.168.0.64,172.217.26.227,-512,TCP,55084,443,54
"('2025-03-22T04:07:26.673933',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,1466
"('2025-03-22T04:07:26.675937',)",192.168.0.64,172.217.26.227,-512,TCP,55084,443,54
"('2025-03-22T04:07:26.677935',)",192.168.0.64,172.217.26.227,-512,TCP,55084,443,93
"('2025-03-22T04:07:26.678935',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,1466
"('2025-03-22T04:07:26.682149',)",192.168.0.64,172.217.26.227,-512,TCP,55084,443,54
"('2025-03-22T04:07:26.686149',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,1466
"('2025-03-22T04:07:26.688655',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,1466
"('2025-03-22T04:07:26.690662',)",192.168.0.64,172.217.26.227,-512,TCP,55084,443,54
"('2025-03-22T04:07:26.691661',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,1466
"('2025-03-22T04:07:26.693661',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,1466
"('2025-03-22T04:07:26.695811',)",192.168.0.64,172.217.26.227,-512,TCP,55084,443,54
"('2025-03-22T04:07:26.698817',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,252
"('2025-03-22T04:07:26.701824',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,64
"('2025-03-22T04:07:26.704824',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,1466
"('2025-03-22T04:07:26.706823',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,1466
"('2025-03-22T04:07:26.708823',)",192.168.0.64,172.217.26.227,-512,TCP,55084,443,54
"('2025-03-22T04:07:26.710829',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,1466
"('2025-03-22T04:07:26.712829',)",192.168.0.64,172.217.26.227,-512,TCP,55084,443,54
"('2025-03-22T04:07:26.714829',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,1466
"('2025-03-22T04:07:26.716827',)",192.168.0.64,172.217.26.227,-512,TCP,55084,443,54
"('2025-03-22T04:07:26.718832',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,1466
"('2025-03-22T04:07:26.720830',)",192.168.0.64,172.217.26.227,-512,TCP,55084,443,54
"('2025-03-22T04:07:26.723829',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1285
"('2025-03-22T04:07:26.726831',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.729343',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.731341',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.733341',)",192.168.0.64,172.217.175.68,-512,UDP,63286,443,78
"('2025-03-22T04:07:26.734342',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.736342',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.737355',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.739867',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.742867',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.745867',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.749874',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.752876',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.758875',)",192.168.0.64,172.217.175.68,-512,UDP,63286,443,74
"('2025-03-22T04:07:26.761883',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.763882',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,553
"('2025-03-22T04:07:26.765882',)",192.168.0.64,172.217.175.68,-512,UDP,63286,443,74
"('2025-03-22T04:07:26.767881',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,1466
"('2025-03-22T04:07:26.770883',)",192.168.0.64,172.217.26.227,-512,TCP,55084,443,54
"('2025-03-22T04:07:26.773883',)",192.168.0.64,172.217.175.68,-512,UDP,63286,443,75
"('2025-03-22T04:07:26.775880',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,1466
"('2025-03-22T04:07:26.777881',)",192.168.0.64,172.217.26.227,-512,TCP,55084,443,54
"('2025-03-22T04:07:26.780881',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,1466
"('2025-03-22T04:07:26.782881',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,1466
"('2025-03-22T04:07:26.784882',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,1466
"('2025-03-22T04:07:26.786881',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,1466
"('2025-03-22T04:07:26.789884',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,1466
"('2025-03-22T04:07:26.792882',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,1466
"('2025-03-22T04:07:26.795882',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1285
"('2025-03-22T04:07:26.798879',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.800879',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.802882',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.805882',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,1466
"('2025-03-22T04:07:26.808884',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,1466
"('2025-03-22T04:07:26.811883',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.813881',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.815882',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.817880',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.821137',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,1466
"('2025-03-22T04:07:26.825142',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,1466
"('2025-03-22T04:07:26.830146',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.833678',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.836677',)",192.168.0.64,172.217.26.227,-512,TCP,55084,443,54
"('2025-03-22T04:07:26.840187',)",192.168.0.64,172.217.175.68,-512,UDP,63286,443,74
"('2025-03-22T04:07:26.844198',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.847193',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.849702',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:26.853702',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,538
"('2025-03-22T04:07:26.855701',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,1466
"('2025-03-22T04:07:26.857703',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,1466
"('2025-03-22T04:07:26.859703',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,1466
"('2025-03-22T04:07:26.861724',)",172.217.26.227,192.168.0.64,-512,TCP,443,55084,1466
